90  -1.61188  30.6583  -30.5671  -1.62804  30.6215  -31.5818  -1.66225  30.7869  -31.8577  -1.67055  30.5875  -31.5247  -1.79045  30.7266  -31.4928  -1.75841  30.6388  -31.4163
91  -1.57328  31.0585  -30.5522  -1.5916  31.0254  -31.5438  -1.69108  31.0461  -31.8158  -1.62404  31.0039  -31.4781  -1.76183  30.9878  -31.541  -1.71368  31.0446  -31.3752
92  -1.5133  31.3535  -30.6111  -1.52283  31.3337  -31.569  -1.60792  31.4422  -31.6436  -1.55221  31.3248  -31.4973  -1.69055  31.4911  -31.4014  -1.64854  31.3387  -31.4089
93  -1.46887  31.7928  -30.5531  -1.47214  31.7651  -31.4972  -1.51048  31.7505  -31.6213  -1.50239  31.7546  -31.4288  -1.60873  31.821  -31.3957  -1.5993  31.7699  -31.332
94  -1.3994  32.1246  -30.5597  -1.39907  32.0858  -31.4964  -1.46583  32.1893  -31.5431  -1.4309  32.0714  -31.428  -1.56807  32.1529  -31.3773  -1.52412  32.1012  -31.3175
95  -1.33394  32.7142  -30.7944  -1.34612  32.5351  -31.3958  -1.38842  32.6685  -31.8537  -1.37657  32.5236  -31.3217  -1.50646  32.5974  -31.2708  -1.47003  32.5485  -31.2129
96  -1.3233  32.6186  -30.2693  -1.23747  32.46  -30.9457  -1.4014  32.687  -31.2213  -1.26593  32.4541  -30.8666  -1.39147  32.5048  -30.8202  -1.36136  32.4632  -30.7637
97  -1.19068  32.3928  -29.3892  -1.13559  32.2597  -30.1452  -1.24169  32.3299  -30.3902  -1.14279  32.4014  -30.3829  -1.28347  32.3016  -30.0117  -1.23776  32.4076  -30.2711
98  -1.06184  32.1881  -28.7906  -1.02392  32.077  -29.5429  -1.12747  32.2338  -29.6858  -1.12096  32.2014  -29.673  -1.16603  32.1252  -29.401  -1.21175  32.2143  -29.5556
99  -0.987232  32.2052  -28.2446  -0.936946  32.096  -28.9661  -1.0244  32.1366  -29.1856  -0.997649  32.1876  -28.9875  -1.07572  32.1394  -28.8261  -1.08646  32.2  -28.874
100  -0.898212  32.1907  -27.8456  -0.830219  32.0764  -28.5398  -0.950487  32.2371  -28.6861  -0.868301  32.1396  -28.537  -0.96677  32.1097  -28.4013  -0.957427  32.1447  -28.4285
101  -0.826982  32.3446  -27.4293  -0.746313  32.2383  -28.0956  -0.852631  32.275  -28.3185  -0.789766  32.2997  -28.0961  -0.877925  32.2687  -27.9527  -0.877221  32.3031  -27.9853
102  -0.731726  32.4248  -27.1316  -0.644258  32.3313  -27.7718  -0.773024  32.468  -27.9243  -0.69888  32.4018  -27.7728  -0.770218  32.3644  -27.6212  -0.783  32.4072  -27.6571
103  -0.656505  32.6602  -26.7927  -0.565956  32.5667  -27.4153  -0.670611  32.5912  -27.6302  -0.627137  32.629  -27.4219  -0.687387  32.5964  -27.2631  -0.708745  32.6326  -27.3051
104  -0.559561  32.8148  -26.5471  -0.466643  32.7172  -27.1526  -0.588766  32.8606  -27.2888  -0.529719  32.7672  -27.1624  -0.585037  32.7414  -26.9996  -0.609907  32.7658  -27.0468
105  -0.484339  33.1017  -26.2521  -0.387128  33.0072  -26.8341  -0.486834  33.0344  -27.0369  -0.447639  33.0582  -26.8387  -0.50138  33.0288  -26.678  -0.525817  33.0548  -26.7215
106  -0.387535  33.2887  -26.0388  -0.285694  33.2012  -26.596  -0.405957  33.3329  -26.7284  -0.343543  33.2599  -26.5925  -0.395581  33.223  -26.4338  -0.419021  33.2561  -26.4725
